shape,max_tem,tem_rate,height,length,width,W_top,W_side,W_bottom,tem_initial,tem_out,days,location,y_temp
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,1.7,side1,26.5120414
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,1.8,side1,26.50798532
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,1.9,side1,26.46561262
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,2,side1,26.39000968
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,2.1,side1,25.42050023
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,2.2,side1,24.44907967
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,2.3,side1,23.64196208
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,2.4,side1,22.96556605
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,2.5,side1,22.37779313
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,2.6,side1,21.85004736
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,2.7,side1,21.36415235
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,2.8,side1,20.90843086
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,2.9,side1,20.47519378
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,3,side1,20.05925069
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,3.5,side1,18.15552108
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,4,side1,16.39030786
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,4.5,side1,14.75151802
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,5,side1,13.2306383
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,5.5,side1,11.82072151
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,6,side1,10.51711155
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,6.5,side1,9.312959298
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,7,side1,8.201471706
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,7.5,side1,7.176321895
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,8,side1,6.231219159
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,9,side1,4.611898301
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,10,side1,3.227711275
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,11,side1,2.04462169
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,16,side1,-1.162732617
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,21,side1,-2.908495712
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,26,side1,-3.858421932
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,31,side1,-4.375978087
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,37,side1,-4.686566013
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,43,side1,-4.842135391
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,-5,53,side1,-4.939867699
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,0.1,side1,21.54095734
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,0.2,side1,22.58587022
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,0.3,side1,23.54912887
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,0.4,side1,24.45412918
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,0.5,side1,25.28153643
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,0.6,side1,26.019761
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,0.7,side1,26.66571306
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,0.8,side1,27.22126748
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,0.9,side1,27.69083388
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,1,side1,28.07998751
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,1.1,side1,28.39472565
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,1.2,side1,28.64106675
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,1.3,side1,28.82483719
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,1.4,side1,28.95156205
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,1.5,side1,29.02641476
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,1.6,side1,29.05420023
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,1.7,side1,29.03930552
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,1.8,side1,28.98391836
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,1.9,side1,28.89313104
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,2,side1,28.77171345
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,2.1,side1,27.69458253
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,2.2,side1,26.62033714
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,2.3,side1,25.72699185
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,2.4,side1,24.97782812
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,2.5,side1,24.32708286
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,2.6,side1,23.74360013
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,2.7,side1,23.20749461
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,2.8,side1,22.70592067
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,2.9,side1,22.23036173
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,3,side1,21.77502103
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,3.5,side1,19.71547268
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,4,side1,17.82013956
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,4.5,side1,16.06864477
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,5,side1,14.4477166
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,5.5,side1,12.94752322
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,6,side1,11.56157316
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,6.5,side1,10.28179089
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,7,side1,9.100520443
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,7.5,side1,8.010795102
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,8,side1,7.005825239
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,9,side1,5.282743563
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,10,side1,3.80853935
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,11,side1,2.54734185
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,16,side1,-0.880616804
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,21,side1,-2.750440551
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,26,side1,-3.76992068
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,31,side1,-4.326405009
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,37,side1,-4.661005161
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,43,side1,-4.828921599
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,-5,53,side1,-4.934663698
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,0.1,side1,17.20812767
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,0.2,side1,18.93500583
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,0.3,side1,20.45806021
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,0.4,side1,21.8169803
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,0.5,side1,23.02035607
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,0.6,side1,24.07713071
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,0.7,side1,24.99818561
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,0.8,side1,25.79503504
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,0.9,side1,26.47893948
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,1,side1,27.06048959
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,1.1,side1,27.54945321
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,1.2,side1,27.95475064
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,1.3,side1,28.28448818
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,1.4,side1,28.54601543
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,1.5,side1,28.74598973
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,1.6,side1,28.89044034
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,1.7,side1,28.98477728
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,1.8,side1,29.03205228
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,1.9,side1,29.03809421
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,2,side1,29.00830591
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,2.1,side1,28.14641792
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,2.2,side1,27.2778222
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,2.3,side1,26.5569323
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,2.4,side1,25.95330397
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,2.5,side1,25.42850341
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,2.6,side1,24.95649458
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,2.7,side1,24.52081009
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,2.8,side1,24.11094105
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,2.9,side1,23.72002582
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,3,side1,23.34348036
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,3.5,side1,21.59556949
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,4,side1,19.96047615
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,4.5,side1,18.43439126
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,5,side1,17.01356
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,5.5,side1,15.69391981
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,6,side1,14.47264993
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,6.5,side1,13.34412771
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,7,side1,12.30242297
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,7.5,side1,11.34184869
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,8,side1,10.45661308
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,9,side1,8.94105304
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,10,side1,7.6468832
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,11,side1,6.54190153
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,16,side1,3.555151142
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,21,side1,1.933447343
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,26,side1,1.053072455
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,31,side1,0.574440678
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,37,side1,0.287859065
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,43,side1,0.144630008
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,0,53,side1,0.054895911
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,0.1,side1,17.54171283
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,0.2,side1,19.60957363
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,0.3,side1,21.41252588
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,0.4,side1,22.99840586
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,0.5,side1,24.38976589
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,0.6,side1,25.60581557
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,0.7,side1,26.66442189
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,0.8,side1,27.58191882
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,0.9,side1,28.37299227
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,1,side1,29.05074063
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,1.1,side1,29.62681699
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,1.2,side1,30.11159258
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,1.3,side1,30.51431368
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,1.4,side1,30.84324212
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,1.5,side1,31.10577722
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,1.6,side1,31.3085604
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,1.7,side1,31.45751316
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,1.8,side1,31.55611925
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,1.9,side1,31.6105758
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,2,side1,31.62660214
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,2.1,side1,30.87233561
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,2.2,side1,30.10656473
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,2.3,side1,29.47190253
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,2.4,side1,28.9410419
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,2.5,side1,28.47921368
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,2.6,side1,28.06294181
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,2.7,side1,27.67746783
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,2.8,side1,27.31345125
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,2.9,side1,26.96485787
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,3,side1,26.62771003
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,3.5,side1,25.03561789
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,4,side1,23.53064445
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,4.5,side1,22.11726451
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,5,side1,20.7964817
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,5.5,side1,19.5671181
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,6,side1,18.42818831
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,6.5,side1,17.37529612
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,7,side1,16.40337423
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,7.5,side1,15.50737548
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,8,side1,14.682007
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,9,side1,13.27020778
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,10,side1,12.06605512
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,11,side1,11.03918137
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,16,side1,8.273034901
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,21,side1,6.775390398
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,26,side1,5.964566841
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,31,side1,5.524859443
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,37,side1,5.262284144
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,43,side1,5.131395407
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,5,53,side1,5.049659521
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,0.1,side1,17.87529799
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,0.2,side1,20.28414144
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,0.3,side1,22.36699155
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,0.4,side1,24.17983143
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,0.5,side1,25.75917571
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,0.6,side1,27.13450042
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,0.7,side1,28.33065816
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,0.8,side1,29.36880259
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,0.9,side1,30.26704507
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1,side1,31.04099167
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1.1,side1,31.70418078
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1.2,side1,32.26843453
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1.3,side1,32.74413918
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1.4,side1,33.14046882
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1.5,side1,33.4655647
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1.6,side1,33.72668045
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1.7,side1,33.93024905
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1.8,side1,34.08018621
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1.9,side1,34.18305738
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2,side1,34.24489837
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2.1,side1,33.5982533
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2.2,side1,32.93530726
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2.3,side1,32.38687275
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2.4,side1,31.92877983
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2.5,side1,31.52992396
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2.6,side1,31.16938903
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2.7,side1,30.83412558
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2.8,side1,30.51596144
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2.9,side1,30.20968991
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,3,side1,29.91193969
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,3.5,side1,28.4756663
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,4,side1,27.10081275
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,4.5,side1,25.80013776
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,5,side1,24.5794034
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,5.5,side1,23.44031639
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,6,side1,22.3837267
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,6.5,side1,21.40646453
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,7,side1,20.50432549
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,7.5,side1,19.67290228
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,8,side1,18.90740092
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,9,side1,17.59936252
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,10,side1,16.48522705
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,11,side1,15.53646121
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,16,side1,12.99091866
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,21,side1,11.61733345
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,26,side1,10.87606123
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,31,side1,10.47527821
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,37,side1,10.23670922
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,43,side1,10.11816081
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,53,side1,10.04442313
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,0.1,side1,21.8745425
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,0.2,side1,23.26043803
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,0.3,side1,24.50359454
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,0.4,side1,25.63555474
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,0.5,side1,26.65094625
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,0.6,side1,27.54844586
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,0.7,side1,28.33194934
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,0.8,side1,29.00815126
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,0.9,side1,29.58488668
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1,side1,30.07023855
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1.1,side1,30.47208943
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1.2,side1,30.7979087
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1.3,side1,31.05466269
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1.4,side1,31.24878874
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1.5,side1,31.38620225
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1.6,side1,31.47232028
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1.7,side1,31.5120414
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1.8,side1,31.50798532
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1.9,side1,31.46561262
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2,side1,31.39000968
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2.1,side1,30.42050023
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2.2,side1,29.44907967
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2.3,side1,28.64196208
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2.4,side1,27.96556605
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2.5,side1,27.37779313
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2.6,side1,26.85004736
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2.7,side1,26.36415235
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2.8,side1,25.90843086
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2.9,side1,25.47519378
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,3,side1,25.05925069
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,3.5,side1,23.15552108
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,4,side1,21.39030786
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,4.5,side1,19.75151802
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,5,side1,18.2306383
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,5.5,side1,16.82072151
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,6,side1,15.51711155
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,6.5,side1,14.3129593
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,7,side1,13.20147171
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,7.5,side1,12.1763219
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,8,side1,11.23121916
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,9,side1,9.611898301
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,10,side1,8.227711275
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,11,side1,7.044621689
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,16,side1,3.837266955
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,21,side1,2.091502504
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,26,side1,1.141573707
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,31,side1,0.624013756
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,37,side1,0.313419918
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,43,side1,0.1578438
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,53,side1,0.060099911
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,0.1,side1,22.20812767
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,0.2,side1,23.93500583
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,0.3,side1,25.45806021
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,0.4,side1,26.8169803
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,0.5,side1,28.02035607
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,0.6,side1,29.07713071
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,0.7,side1,29.99818561
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,0.8,side1,30.79503504
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,0.9,side1,31.47893948
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1,side1,32.06048959
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1.1,side1,32.54945321
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1.2,side1,32.95475064
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1.3,side1,33.28448818
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1.4,side1,33.54601543
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1.5,side1,33.74598973
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1.6,side1,33.89044034
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1.7,side1,33.98477728
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1.8,side1,34.03205228
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1.9,side1,34.03809421
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2,side1,34.00830591
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2.1,side1,33.14641792
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2.2,side1,32.2778222
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2.3,side1,31.5569323
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2.4,side1,30.95330397
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2.5,side1,30.42850341
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2.6,side1,29.95649458
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2.7,side1,29.52081009
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2.8,side1,29.11094105
